time_stamp,noise_floor_db
2026-01-13T15:30:48.753523,-48.43
2026-01-13T15:30:49.253085,-48.38
2026-01-13T15:30:49.752882,-47.68
2026-01-13T15:30:50.253033,-46.94
2026-01-13T15:30:50.752326,-48.29
2026-01-13T15:30:51.252042,-49.12
2026-01-13T15:30:51.751836,-51.09
2026-01-13T15:30:52.251615,-51.79
2026-01-13T15:30:52.751624,-47.64
2026-01-13T15:30:53.251026,-50.97
2026-01-13T15:30:53.750792,-53.02
2026-01-13T15:30:54.249086,-50.41
2026-01-13T15:30:54.748296,-53.94
2026-01-13T15:30:55.248522,-50.00
2026-01-13T15:30:55.747765,-53.84
2026-01-13T15:30:56.247495,-50.10
2026-01-13T15:30:56.747271,-49.69
2026-01-13T15:30:57.248893,-46.27
2026-01-13T15:30:57.747016,-45.06
2026-01-13T15:30:58.246529,-45.93
2026-01-13T15:30:58.746237,-47.73
2026-01-13T15:30:59.246092,-49.45
2026-01-13T15:30:59.745692,-47.29
2026-01-13T15:31:00.245908,-46.73
2026-01-13T15:31:00.745249,-46.18
2026-01-13T15:31:01.244926,-47.65
2026-01-13T15:31:01.744717,-53.26
2026-01-13T15:31:02.244528,-56.41
2026-01-13T15:31:02.744647,-52.13
2026-01-13T15:31:03.243920,-49.70
2026-01-13T15:31:03.743674,-52.38
2026-01-13T15:31:04.243567,-55.15
2026-01-13T15:31:04.743148,-51.99
2026-01-13T15:31:05.243486,-51.50
2026-01-13T15:31:05.740776,-55.52
2026-01-13T15:31:06.240416,-55.89
2026-01-13T15:31:06.740271,-53.14
2026-01-13T15:31:07.240157,-54.78
2026-01-13T15:31:07.739731,-52.75
2026-01-13T15:31:08.239442,-56.06
2026-01-13T15:31:08.739202,-57.13
2026-01-13T15:31:09.239052,-56.25
2026-01-13T15:31:09.738709,-52.43
2026-01-13T15:31:10.238453,-52.16
2026-01-13T15:31:10.738196,-56.85
2026-01-13T15:31:11.237969,-51.70
2026-01-13T15:31:11.737731,-48.49
2026-01-13T15:31:12.237598,-50.23
2026-01-13T15:31:12.737165,-46.44
2026-01-13T15:31:13.236913,-47.43
2026-01-13T15:31:13.736740,-45.24
2026-01-13T15:31:14.236477,-44.18
2026-01-13T15:31:14.736227,-43.03
2026-01-13T15:31:15.235966,-45.71
2026-01-13T15:31:15.735735,-43.70
2026-01-13T15:31:16.235475,-48.07
2026-01-13T15:31:16.737823,-52.82
2026-01-13T15:31:17.233329,-52.64
2026-01-13T15:31:17.732713,-53.50
2026-01-13T15:31:18.232466,-50.86
2026-01-13T15:31:18.733651,-44.84
2026-01-13T15:31:19.232059,-47.32
2026-01-13T15:31:19.732043,-42.37
2026-01-13T15:31:20.231509,-39.06
2026-01-13T15:31:20.731351,-37.89
2026-01-13T15:31:21.231082,-38.41
2026-01-13T15:31:21.730878,-40.86
2026-01-13T15:31:22.230903,-41.85
2026-01-13T15:31:22.730232,-48.98
2026-01-13T15:31:23.230001,-50.58
2026-01-13T15:31:23.729841,-48.66
2026-01-13T15:31:24.229630,-47.62
2026-01-13T15:31:24.729650,-49.33
2026-01-13T15:31:25.229057,-48.92
2026-01-13T15:31:25.728891,-45.94
2026-01-13T15:31:26.228649,-42.95
2026-01-13T15:31:26.729821,-47.70
2026-01-13T15:31:27.228443,-54.80
2026-01-13T15:31:27.727869,-52.09
2026-01-13T15:31:28.227633,-49.56
2026-01-13T15:31:28.725465,-55.14
2026-01-13T15:31:29.225216,-55.22
2026-01-13T15:31:29.725332,-54.08
2026-01-13T15:31:30.224701,-45.67
2026-01-13T15:31:30.724473,-44.27
2026-01-13T15:31:31.224225,-42.68
2026-01-13T15:31:31.724053,-45.07
2026-01-13T15:31:32.224764,-51.07
2026-01-13T15:31:32.723482,-53.94
2026-01-13T15:31:33.223293,-53.00
2026-01-13T15:31:33.723092,-53.44
2026-01-13T15:31:34.222797,-56.59
2026-01-13T15:31:34.722816,-51.72
2026-01-13T15:31:35.222318,-54.28
2026-01-13T15:31:35.722044,-52.65
2026-01-13T15:31:36.221845,-51.50
2026-01-13T15:31:36.721601,-50.77
2026-01-13T15:31:37.222698,-50.81
2026-01-13T15:31:37.721112,-50.99
2026-01-13T15:31:38.220881,-54.37
2026-01-13T15:31:38.721671,-54.27
2026-01-13T15:31:39.220410,-52.55
2026-01-13T15:31:39.720414,-52.73
2026-01-13T15:31:40.217930,-47.44
2026-01-13T15:31:40.717704,-47.88
2026-01-13T15:31:41.217576,-51.37
2026-01-13T15:31:41.717336,-53.36
2026-01-13T15:31:42.217368,-57.94
2026-01-13T15:31:42.716763,-52.31
2026-01-13T15:31:43.216584,-49.52
2026-01-13T15:31:43.716298,-47.83
2026-01-13T15:31:44.217884,-53.69
2026-01-13T15:31:44.716176,-56.70
2026-01-13T15:31:45.215593,-55.43
2026-01-13T15:31:45.715396,-54.76
2026-01-13T15:31:46.215163,-55.05
2026-01-13T15:31:46.716902,-53.97
2026-01-13T15:31:47.214954,-55.64
2026-01-13T15:31:47.714391,-58.05
2026-01-13T15:31:48.214225,-54.40
2026-01-13T15:31:48.713965,-53.83
2026-01-13T15:31:49.213794,-55.89
2026-01-13T15:31:49.713737,-56.48
2026-01-13T15:31:50.213243,-54.06
2026-01-13T15:31:50.713067,-58.51
2026-01-13T15:31:51.212836,-58.35
2026-01-13T15:31:51.710676,-54.39
2026-01-13T15:31:52.210457,-55.61
2026-01-13T15:31:52.710112,-55.98
2026-01-13T15:31:53.209891,-57.20
2026-01-13T15:31:53.709735,-55.43
2026-01-13T15:31:54.209475,-56.03
2026-01-13T15:31:54.709260,-54.61
2026-01-13T15:31:55.209008,-57.07
2026-01-13T15:31:55.708766,-55.76
2026-01-13T15:31:56.208597,-56.30
2026-01-13T15:31:56.708471,-56.89
2026-01-13T15:31:57.208119,-54.49
2026-01-13T15:31:57.707808,-55.76
2026-01-13T15:31:58.207561,-56.52
2026-01-13T15:31:58.707404,-56.31
2026-01-13T15:31:59.208873,-56.99
2026-01-13T15:31:59.707028,-56.04
2026-01-13T15:32:00.206646,-54.90
2026-01-13T15:32:00.706432,-55.05
2026-01-13T15:32:01.206300,-56.64
2026-01-13T15:32:01.706106,-57.76
2026-01-13T15:32:02.208187,-55.82
2026-01-13T15:32:02.705582,-54.39
2026-01-13T15:32:03.205357,-55.81
2026-01-13T15:32:03.703300,-54.37
2026-01-13T15:32:04.202859,-50.79
2026-01-13T15:32:04.702696,-50.24
2026-01-13T15:32:05.204530,-51.20
2026-01-13T15:32:05.702197,-50.17
2026-01-13T15:32:06.202231,-51.65
2026-01-13T15:32:06.702001,-53.69
2026-01-13T15:32:07.201597,-52.87
2026-01-13T15:32:07.701326,-54.43
2026-01-13T15:32:08.201118,-69.60
2026-01-13T15:32:08.701056,-69.74
2026-01-13T15:32:09.200607,-71.13
2026-01-13T15:32:09.700356,-70.22
2026-01-13T15:32:10.200165,-69.93
2026-01-13T15:32:10.699908,-69.97
2026-01-13T15:32:11.199929,-69.76
2026-01-13T15:32:11.699484,-70.42
2026-01-13T15:32:12.199442,-68.56
2026-01-13T15:32:12.699088,-69.63
2026-01-13T15:32:13.198880,-68.78
2026-01-13T15:32:13.698609,-68.58
2026-01-13T15:32:14.198393,-69.75
2026-01-13T15:32:14.698201,-69.39
2026-01-13T15:32:15.196006,-69.10
2026-01-13T15:32:15.695698,-69.09
2026-01-13T15:32:16.195457,-69.26
2026-01-13T15:32:16.695611,-68.81
2026-01-13T15:32:17.195070,-69.36
2026-01-13T15:32:17.694816,-69.48
2026-01-13T15:32:18.195297,-69.07
2026-01-13T15:32:18.694367,-69.42
2026-01-13T15:32:19.194345,-69.24
2026-01-13T15:32:19.693938,-70.88
2026-01-13T15:32:20.193811,-70.26
2026-01-13T15:32:20.693476,-69.37
2026-01-13T15:32:21.193244,-69.05
2026-01-13T15:32:21.693410,-71.69
2026-01-13T15:32:22.192783,-73.71
2026-01-13T15:32:22.692602,-71.87
2026-01-13T15:32:23.192960,-71.64
2026-01-13T15:32:23.692171,-71.35
2026-01-13T15:32:24.192057,-71.95
2026-01-13T15:32:24.691741,-71.20
2026-01-13T15:32:25.191566,-72.22
2026-01-13T15:32:25.691278,-70.43
2026-01-13T15:32:26.191057,-70.08
2026-01-13T15:32:26.689399,-70.30
2026-01-13T15:32:27.188630,-70.39
2026-01-13T15:32:27.688450,-69.86
2026-01-13T15:32:28.188258,-70.35
2026-01-13T15:32:28.687968,-70.11
2026-01-13T15:32:29.188445,-70.10
2026-01-13T15:32:29.687689,-69.39
2026-01-13T15:32:30.187383,-70.72
2026-01-13T15:32:30.687127,-70.54
2026-01-13T15:32:31.186912,-70.44
2026-01-13T15:32:31.687173,-70.02
2026-01-13T15:32:32.186495,-72.58
2026-01-13T15:32:32.686191,-69.82
2026-01-13T15:32:33.186057,-69.41
2026-01-13T15:32:33.685794,-69.54
2026-01-13T15:32:34.186056,-68.78
2026-01-13T15:32:34.685391,-69.16
2026-01-13T15:32:35.185255,-69.44
2026-01-13T15:32:35.684917,-69.76
2026-01-13T15:32:36.184709,-68.41
2026-01-13T15:32:36.685026,-69.52
2026-01-13T15:32:37.185889,-68.66
2026-01-13T15:32:37.684081,-70.44
2026-01-13T15:32:38.181915,-70.61
2026-01-13T15:32:38.681663,-69.94
2026-01-13T15:32:39.181523,-71.31
2026-01-13T15:32:39.681174,-70.32
2026-01-13T15:32:40.180977,-71.15
2026-01-13T15:32:40.680762,-71.18
2026-01-13T15:32:41.180569,-66.95
2026-01-13T15:32:41.680923,-69.58
2026-01-13T15:32:42.180104,-71.31
2026-01-13T15:32:42.679914,-71.58
2026-01-13T15:32:43.179820,-70.83
2026-01-13T15:32:43.679501,-70.54
2026-01-13T15:32:44.179268,-69.82
2026-01-13T15:32:44.679036,-71.83
2026-01-13T15:32:45.178762,-71.52
2026-01-13T15:32:45.678615,-71.61
2026-01-13T15:32:46.178413,-71.73
2026-01-13T15:32:46.678644,-71.91
2026-01-13T15:32:47.177948,-71.65
2026-01-13T15:32:47.677745,-72.12
2026-01-13T15:32:48.177689,-71.69
2026-01-13T15:32:48.677324,-71.94
2026-01-13T15:32:49.177204,-71.20
2026-01-13T15:32:49.674932,-68.50
2026-01-13T15:32:50.174671,-69.05
2026-01-13T15:32:50.674458,-68.68
2026-01-13T15:32:51.174379,-69.92
2026-01-13T15:32:51.674501,-68.47
2026-01-13T15:32:52.173819,-67.62
2026-01-13T15:32:52.673653,-67.77
2026-01-13T15:32:53.173536,-68.52
2026-01-13T15:32:53.673248,-69.10
2026-01-13T15:32:54.172984,-68.56
2026-01-13T15:32:54.672851,-68.74
2026-01-13T15:32:55.172564,-69.35
2026-01-13T15:32:55.672319,-68.63
2026-01-13T15:32:56.172158,-68.93
2026-01-13T15:32:56.672270,-69.00
2026-01-13T15:32:57.171673,-68.87
2026-01-13T15:32:57.671461,-68.55
2026-01-13T15:32:58.171425,-69.95
2026-01-13T15:32:58.671033,-69.27
2026-01-13T15:32:59.170837,-69.97
2026-01-13T15:32:59.670658,-68.35
2026-01-13T15:33:00.170461,-68.80
2026-01-13T15:33:00.670259,-68.73
2026-01-13T15:33:01.170033,-69.36
2026-01-13T15:33:01.667912,-68.99
2026-01-13T15:33:02.167590,-68.88
2026-01-13T15:33:02.667348,-68.65
2026-01-13T15:33:03.167140,-69.46
2026-01-13T15:33:03.666999,-68.93
2026-01-13T15:33:04.166774,-69.18
2026-01-13T15:33:04.666582,-68.45
2026-01-13T15:33:05.166337,-69.37
2026-01-13T15:33:05.666322,-68.95
2026-01-13T15:33:06.166160,-69.33
2026-01-13T15:33:06.665818,-68.38
2026-01-13T15:33:07.165500,-69.26
2026-01-13T15:33:07.665303,-68.97
2026-01-13T15:33:08.165050,-67.83
2026-01-13T15:33:08.664904,-67.05
2026-01-13T15:33:09.164648,-66.92
2026-01-13T15:33:09.664437,-67.38
2026-01-13T15:33:10.164191,-67.68
2026-01-13T15:33:10.664202,-68.20
2026-01-13T15:33:11.164037,-67.69
2026-01-13T15:33:11.663674,-68.74
2026-01-13T15:33:12.163382,-68.02
2026-01-13T15:33:12.663213,-68.41
2026-01-13T15:33:13.160989,-68.32
2026-01-13T15:33:13.660936,-68.51
2026-01-13T15:33:14.160516,-67.93
2026-01-13T15:33:14.660455,-69.30
2026-01-13T15:33:15.160178,-67.88
2026-01-13T15:33:15.659928,-67.54
2026-01-13T15:33:16.160018,-67.36
2026-01-13T15:33:16.659511,-67.73
2026-01-13T15:33:17.159324,-67.33
2026-01-13T15:33:17.659155,-67.74
2026-01-13T15:33:18.158981,-67.71
2026-01-13T15:33:18.658722,-69.12
2026-01-13T15:33:19.158437,-68.09
2026-01-13T15:33:19.658335,-67.93
2026-01-13T15:33:20.158028,-66.95
2026-01-13T15:33:20.657858,-67.70
2026-01-13T15:33:21.158009,-67.06
2026-01-13T15:33:21.659090,-66.86
2026-01-13T15:33:22.157228,-66.47
2026-01-13T15:33:22.657032,-66.87
2026-01-13T15:33:23.156764,-67.12
2026-01-13T15:33:23.656733,-67.14
2026-01-13T15:33:24.156425,-67.33
2026-01-13T15:33:24.654288,-67.78
2026-01-13T15:33:25.154103,-68.11
2026-01-13T15:33:25.653884,-67.50
2026-01-13T15:33:26.154035,-67.59
2026-01-13T15:33:26.653414,-67.01
2026-01-13T15:33:27.153139,-67.40
2026-01-13T15:33:27.653036,-67.59
2026-01-13T15:33:28.152772,-67.80
2026-01-13T15:33:28.653046,-67.92
2026-01-13T15:33:29.152355,-67.63
2026-01-13T15:33:29.652277,-67.39
2026-01-13T15:33:30.151894,-67.62
2026-01-13T15:33:30.651705,-67.97
2026-01-13T15:33:31.151835,-67.89
2026-01-13T15:33:31.651267,-67.56
2026-01-13T15:33:32.151098,-68.48
2026-01-13T15:33:32.651031,-68.04
2026-01-13T15:33:33.150702,-68.99
2026-01-13T15:33:33.651076,-69.61
2026-01-13T15:33:34.150282,-68.98
2026-01-13T15:33:34.650239,-67.68
2026-01-13T15:33:35.149897,-67.86
2026-01-13T15:33:35.649710,-66.45
2026-01-13T15:33:36.148014,-67.09
2026-01-13T15:33:36.647249,-67.05
2026-01-13T15:33:37.147086,-67.20
2026-01-13T15:33:37.646931,-66.42
2026-01-13T15:33:38.146671,-65.53
2026-01-13T15:33:38.646586,-65.88
2026-01-13T15:33:39.146314,-63.99
2026-01-13T15:33:39.646183,-64.30
2026-01-13T15:33:40.145879,-65.05
2026-01-13T15:33:40.645752,-63.41
2026-01-13T15:33:41.145841,-62.51
2026-01-13T15:33:41.645246,-62.48
2026-01-13T15:33:42.145020,-61.82
2026-01-13T15:33:42.644916,-62.38
2026-01-13T15:33:43.145512,-62.41
2026-01-13T15:33:43.644454,-62.68
2026-01-13T15:33:44.144268,-62.99
2026-01-13T15:33:44.644103,-62.73
2026-01-13T15:33:45.143840,-62.86
2026-01-13T15:33:45.643594,-62.85
2026-01-13T15:33:46.143647,-62.67
2026-01-13T15:33:46.643192,-62.41
2026-01-13T15:33:47.143001,-62.40
2026-01-13T15:33:47.640792,-62.31
2026-01-13T15:33:48.140734,-62.34
2026-01-13T15:33:48.640389,-62.35
2026-01-13T15:33:49.140229,-61.35
2026-01-13T15:33:49.639981,-61.38
2026-01-13T15:33:50.139797,-61.49
2026-01-13T15:33:50.639642,-61.42
2026-01-13T15:33:51.139821,-61.46
2026-01-13T15:33:51.639175,-61.16
2026-01-13T15:33:52.138976,-61.26
2026-01-13T15:33:52.638783,-61.22
2026-01-13T15:33:53.138788,-61.53
2026-01-13T15:33:53.638332,-61.36
2026-01-13T15:33:54.138155,-60.77
2026-01-13T15:33:54.637964,-60.51
2026-01-13T15:33:55.137796,-60.69
2026-01-13T15:33:55.637650,-60.70
2026-01-13T15:33:56.137546,-60.62
2026-01-13T15:33:56.637139,-60.94
2026-01-13T15:33:57.137014,-60.72
2026-01-13T15:33:57.636745,-60.92
2026-01-13T15:33:58.136756,-61.05
2026-01-13T15:33:58.636319,-60.82
2026-01-13T15:33:59.134202,-61.13
2026-01-13T15:33:59.633970,-61.11
2026-01-13T15:34:00.133764,-60.96
2026-01-13T15:34:00.633855,-60.99
2026-01-13T15:34:01.133860,-61.04
2026-01-13T15:34:01.633146,-60.99
2026-01-13T15:34:02.132952,-61.22
2026-01-13T15:34:02.632828,-61.13
2026-01-13T15:34:03.132719,-61.07
