time_stamp,noise_floor_db
2026-01-13T15:14:18.654073,-63.13
2026-01-13T15:14:19.153817,-63.10
2026-01-13T15:14:19.653762,-63.09
2026-01-13T15:14:20.153528,-63.10
2026-01-13T15:14:20.653541,-63.05
2026-01-13T15:14:21.153341,-62.95
2026-01-13T15:14:21.653226,-63.06
2026-01-13T15:14:22.153245,-63.10
2026-01-13T15:14:22.652986,-63.11
2026-01-13T15:14:23.152874,-63.04
2026-01-13T15:14:23.653055,-63.01
2026-01-13T15:14:24.152627,-63.26
2026-01-13T15:14:24.652579,-63.63
2026-01-13T15:14:25.153807,-63.54
2026-01-13T15:14:25.650498,-63.02
2026-01-13T15:14:26.150208,-63.76
2026-01-13T15:14:26.652002,-63.52
2026-01-13T15:14:27.150040,-63.65
2026-01-13T15:14:27.649923,-63.47
2026-01-13T15:14:28.150162,-63.19
2026-01-13T15:14:28.649687,-63.49
2026-01-13T15:14:29.149651,-64.02
2026-01-13T15:14:29.649577,-63.09
2026-01-13T15:14:30.149660,-62.97
2026-01-13T15:14:30.649287,-63.15
2026-01-13T15:14:31.149109,-63.20
2026-01-13T15:14:31.649131,-63.14
2026-01-13T15:14:32.148976,-63.47
2026-01-13T15:14:32.648820,-63.48
2026-01-13T15:14:33.149986,-64.02
2026-01-13T15:14:33.648564,-63.98
2026-01-13T15:14:34.148519,-64.96
2026-01-13T15:14:34.648399,-65.54
2026-01-13T15:14:35.148323,-65.59
2026-01-13T15:14:35.648389,-65.62
2026-01-13T15:14:36.148106,-64.54
2026-01-13T15:14:36.648020,-64.52
2026-01-13T15:14:37.145907,-64.19
2026-01-13T15:14:37.645851,-64.55
2026-01-13T15:14:38.145761,-64.68
2026-01-13T15:14:38.646200,-65.05
2026-01-13T15:14:39.145657,-64.93
2026-01-13T15:14:39.645473,-65.06
2026-01-13T15:14:40.145359,-64.61
2026-01-13T15:14:40.645843,-64.30
2026-01-13T15:14:41.145096,-63.98
2026-01-13T15:14:41.645016,-63.97
2026-01-13T15:14:42.145822,-64.72
2026-01-13T15:14:42.644858,-65.63
2026-01-13T15:14:43.144717,-64.96
2026-01-13T15:14:43.644606,-64.23
2026-01-13T15:14:44.144609,-64.20
2026-01-13T15:14:44.644350,-64.29
2026-01-13T15:14:45.144284,-66.64
2026-01-13T15:14:45.644217,-66.03
2026-01-13T15:14:46.144060,-66.94
2026-01-13T15:14:46.644024,-65.98
2026-01-13T15:14:47.143857,-64.99
2026-01-13T15:14:47.643919,-64.89
2026-01-13T15:14:48.143692,-64.18
2026-01-13T15:14:48.641826,-63.56
2026-01-13T15:14:49.142688,-63.47
2026-01-13T15:14:49.641377,-63.54
2026-01-13T15:14:50.141298,-63.62
2026-01-13T15:14:50.641192,-64.44
2026-01-13T15:14:51.141069,-63.65
2026-01-13T15:14:51.641531,-63.86
2026-01-13T15:14:52.141692,-63.51
2026-01-13T15:14:52.640856,-63.24
2026-01-13T15:14:53.140691,-63.61
2026-01-13T15:14:53.641883,-62.61
2026-01-13T15:14:54.141740,-62.67
2026-01-13T15:14:54.640390,-62.95
2026-01-13T15:14:55.140295,-62.71
2026-01-13T15:14:55.640276,-63.05
2026-01-13T15:14:56.140090,-63.88
2026-01-13T15:14:56.640340,-62.96
2026-01-13T15:14:57.139863,-62.33
2026-01-13T15:14:57.639817,-59.70
2026-01-13T15:14:58.139832,-60.63
2026-01-13T15:14:58.639652,-60.72
2026-01-13T15:14:59.140182,-60.49
2026-01-13T15:14:59.639420,-61.02
2026-01-13T15:15:00.137358,-61.38
2026-01-13T15:15:00.637225,-61.52
2026-01-13T15:15:01.137225,-60.92
2026-01-13T15:15:01.637619,-61.10
2026-01-13T15:15:02.136976,-60.93
2026-01-13T15:15:02.636856,-61.12
2026-01-13T15:15:03.136928,-61.88
2026-01-13T15:15:03.636713,-61.63
2026-01-13T15:15:04.137770,-64.20
2026-01-13T15:15:04.636480,-63.71
2026-01-13T15:15:05.136396,-64.40
2026-01-13T15:15:05.636357,-62.80
2026-01-13T15:15:06.136205,-62.51
2026-01-13T15:15:06.636685,-62.84
2026-01-13T15:15:07.138286,-61.83
2026-01-13T15:15:07.635857,-62.03
2026-01-13T15:15:08.135767,-62.26
2026-01-13T15:15:08.635743,-63.72
2026-01-13T15:15:09.136713,-65.05
2026-01-13T15:15:09.635496,-66.43
2026-01-13T15:15:10.135402,-65.44
2026-01-13T15:15:10.635329,-66.15
2026-01-13T15:15:11.135330,-67.07
2026-01-13T15:15:11.635604,-67.84
2026-01-13T15:15:12.133055,-65.94
2026-01-13T15:15:12.632940,-64.65
2026-01-13T15:15:13.132947,-60.91
2026-01-13T15:15:13.632841,-57.67
2026-01-13T15:15:14.133633,-58.06
2026-01-13T15:15:14.632601,-58.62
2026-01-13T15:15:15.132474,-60.01
2026-01-13T15:15:15.632535,-59.91
2026-01-13T15:15:16.132368,-59.92
2026-01-13T15:15:16.632267,-58.65
2026-01-13T15:15:17.133875,-58.63
2026-01-13T15:15:17.631975,-57.34
2026-01-13T15:15:18.131898,-53.99
2026-01-13T15:15:18.633146,-58.42
2026-01-13T15:15:19.132216,-66.32
2026-01-13T15:15:19.631624,-67.42
2026-01-13T15:15:20.131541,-68.00
2026-01-13T15:15:20.631513,-70.61
2026-01-13T15:15:21.131422,-68.02
2026-01-13T15:15:21.631333,-69.70
2026-01-13T15:15:22.131184,-69.83
2026-01-13T15:15:22.631063,-70.13
2026-01-13T15:15:23.130989,-70.83
2026-01-13T15:15:23.629042,-70.57
2026-01-13T15:15:24.128873,-70.53
2026-01-13T15:15:24.628708,-68.81
2026-01-13T15:15:25.128633,-69.90
2026-01-13T15:15:25.628698,-67.19
2026-01-13T15:15:26.128526,-67.34
2026-01-13T15:15:26.628344,-67.78
2026-01-13T15:15:27.128256,-69.80
2026-01-13T15:15:27.628181,-67.87
2026-01-13T15:15:28.128423,-68.63
2026-01-13T15:15:28.628136,-68.95
2026-01-13T15:15:29.127883,-67.74
2026-01-13T15:15:29.627790,-68.09
2026-01-13T15:15:30.127720,-67.99
2026-01-13T15:15:30.627784,-71.00
2026-01-13T15:15:31.127601,-72.24
2026-01-13T15:15:31.627432,-73.67
2026-01-13T15:15:32.127347,-74.03
2026-01-13T15:15:32.627232,-72.75
2026-01-13T15:15:33.127419,-67.31
2026-01-13T15:15:33.627336,-61.50
2026-01-13T15:15:34.127031,-61.86
2026-01-13T15:15:34.626907,-62.48
2026-01-13T15:15:35.124882,-57.21
2026-01-13T15:15:35.624704,-58.05
2026-01-13T15:15:36.124819,-58.46
2026-01-13T15:15:36.624530,-59.80
2026-01-13T15:15:37.124491,-60.24
2026-01-13T15:15:37.624368,-60.59
2026-01-13T15:15:38.124466,-61.23
2026-01-13T15:15:38.624202,-61.43
2026-01-13T15:15:39.124118,-61.57
2026-01-13T15:15:39.624029,-62.64
2026-01-13T15:15:40.123989,-66.17
2026-01-13T15:15:40.623777,-70.31
2026-01-13T15:15:41.123860,-74.40
2026-01-13T15:15:41.623640,-72.54
2026-01-13T15:15:42.123630,-68.93
2026-01-13T15:15:42.623468,-71.19
2026-01-13T15:15:43.123558,-69.51
2026-01-13T15:15:43.623369,-71.48
2026-01-13T15:15:44.123212,-71.73
2026-01-13T15:15:44.623090,-71.39
2026-01-13T15:15:45.123058,-74.01
2026-01-13T15:15:45.622923,-73.05
2026-01-13T15:15:46.122955,-72.99
2026-01-13T15:15:46.620746,-70.25
2026-01-13T15:15:47.120730,-74.37
2026-01-13T15:15:47.620562,-74.73
2026-01-13T15:15:48.120492,-74.07
2026-01-13T15:15:48.620498,-74.12
2026-01-13T15:15:49.120303,-76.09
2026-01-13T15:15:49.620267,-74.76
2026-01-13T15:15:50.120209,-77.24
2026-01-13T15:15:50.620038,-71.80
2026-01-13T15:15:51.120188,-72.15
2026-01-13T15:15:51.619918,-77.52
2026-01-13T15:15:52.119898,-77.58
2026-01-13T15:15:52.619677,-76.89
2026-01-13T15:15:53.119577,-76.35
2026-01-13T15:15:53.619559,-75.74
2026-01-13T15:15:54.119436,-74.02
2026-01-13T15:15:54.619348,-74.94
2026-01-13T15:15:55.119308,-73.16
2026-01-13T15:15:55.619174,-71.47
2026-01-13T15:15:56.119147,-74.28
2026-01-13T15:15:56.618948,-74.86
2026-01-13T15:15:57.118780,-74.52
2026-01-13T15:15:57.617918,-69.93
2026-01-13T15:15:58.115175,-68.54
2026-01-13T15:15:58.614811,-70.08
2026-01-13T15:15:59.113665,-72.44
2026-01-13T15:15:59.612890,-70.61
2026-01-13T15:16:00.112212,-66.96
2026-01-13T15:16:00.611454,-64.69
2026-01-13T15:16:01.111071,-65.56
2026-01-13T15:16:01.609985,-67.36
2026-01-13T15:16:02.109250,-69.73
2026-01-13T15:16:02.608538,-68.88
2026-01-13T15:16:03.107808,-68.90
2026-01-13T15:16:03.607904,-68.91
2026-01-13T15:16:04.106415,-68.64
2026-01-13T15:16:04.605681,-68.79
2026-01-13T15:16:05.105123,-69.86
2026-01-13T15:16:05.604323,-70.04
2026-01-13T15:16:06.104031,-69.79
2026-01-13T15:16:06.602932,-68.95
2026-01-13T15:16:07.102224,-69.05
2026-01-13T15:16:07.601584,-66.46
2026-01-13T15:16:08.100990,-68.18
2026-01-13T15:16:08.600865,-68.83
2026-01-13T15:16:09.099632,-70.13
2026-01-13T15:16:09.597020,-69.68
2026-01-13T15:16:10.096300,-70.13
2026-01-13T15:16:10.595603,-69.02
2026-01-13T15:16:11.095010,-68.64
2026-01-13T15:16:11.594346,-71.21
2026-01-13T15:16:12.093729,-70.89
2026-01-13T15:16:12.593088,-68.29
2026-01-13T15:16:13.092509,-69.19
2026-01-13T15:16:13.592298,-69.04
2026-01-13T15:16:14.091199,-70.67
2026-01-13T15:16:14.590558,-69.89
2026-01-13T15:16:15.089944,-72.47
2026-01-13T15:16:15.589287,-71.36
2026-01-13T15:16:16.088790,-73.65
2026-01-13T15:16:16.588165,-71.40
2026-01-13T15:16:17.087501,-70.92
2026-01-13T15:16:17.586851,-71.48
2026-01-13T15:16:18.086302,-71.18
2026-01-13T15:16:18.588537,-72.02
2026-01-13T15:16:19.085085,-73.55
2026-01-13T15:16:19.584515,-72.80
2026-01-13T15:16:20.084039,-73.32
2026-01-13T15:16:20.583376,-72.18
2026-01-13T15:16:21.082858,-72.06
2026-01-13T15:16:21.580218,-72.43
2026-01-13T15:16:22.079631,-72.53
2026-01-13T15:16:22.579102,-72.43
2026-01-13T15:16:23.078514,-71.99
2026-01-13T15:16:23.578149,-72.40
2026-01-13T15:16:24.077410,-71.72
2026-01-13T15:16:24.576854,-71.61
2026-01-13T15:16:25.076464,-70.68
2026-01-13T15:16:25.575842,-68.98
2026-01-13T15:16:26.075273,-69.20
2026-01-13T15:16:26.574683,-68.96
2026-01-13T15:16:27.074101,-67.63
2026-01-13T15:16:27.573587,-68.25
2026-01-13T15:16:28.073033,-69.68
2026-01-13T15:16:28.572655,-69.16
2026-01-13T15:16:29.071991,-69.08
2026-01-13T15:16:29.571500,-69.03
2026-01-13T15:16:30.071066,-69.28
2026-01-13T15:16:30.570580,-68.22
2026-01-13T15:16:31.069963,-68.61
2026-01-13T15:16:31.569820,-67.52
2026-01-13T15:16:32.068914,-68.52
2026-01-13T15:16:32.568483,-68.64
2026-01-13T15:16:33.068426,-68.56
2026-01-13T15:16:33.565830,-67.54
2026-01-13T15:16:34.065008,-67.90
2026-01-13T15:16:34.564515,-67.14
2026-01-13T15:16:35.063984,-69.98
2026-01-13T15:16:35.563768,-72.73
2026-01-13T15:16:36.063909,-72.57
2026-01-13T15:16:36.562550,-73.34
2026-01-13T15:16:37.062146,-68.52
2026-01-13T15:16:37.561601,-67.58
2026-01-13T15:16:38.061099,-67.00
2026-01-13T15:16:38.560948,-67.47
2026-01-13T15:16:39.060031,-66.76
2026-01-13T15:16:39.559551,-68.20
2026-01-13T15:16:40.059097,-67.71
2026-01-13T15:16:40.558680,-68.56
2026-01-13T15:16:41.058154,-68.01
2026-01-13T15:16:41.557887,-68.28
2026-01-13T15:16:42.057246,-68.40
2026-01-13T15:16:42.557162,-68.90
2026-01-13T15:16:43.056430,-68.23
2026-01-13T15:16:43.557063,-68.14
2026-01-13T15:16:44.055448,-68.89
2026-01-13T15:16:44.553088,-69.01
2026-01-13T15:16:45.052569,-68.84
2026-01-13T15:16:45.552439,-69.27
2026-01-13T15:16:46.051686,-68.30
2026-01-13T15:16:46.551281,-68.47
2026-01-13T15:16:47.050862,-68.22
2026-01-13T15:16:47.550586,-68.59
2026-01-13T15:16:48.050012,-68.15
2026-01-13T15:16:48.549674,-68.54
2026-01-13T15:16:49.049122,-67.66
2026-01-13T15:16:49.548660,-67.68
2026-01-13T15:16:50.048330,-67.19
2026-01-13T15:16:50.547957,-68.22
2026-01-13T15:16:51.047387,-68.67
2026-01-13T15:16:51.547010,-68.44
2026-01-13T15:16:52.046603,-68.28
2026-01-13T15:16:52.546132,-68.81
2026-01-13T15:16:53.045773,-68.73
2026-01-13T15:16:53.545377,-68.30
2026-01-13T15:16:54.044949,-67.86
2026-01-13T15:16:54.544560,-67.93
2026-01-13T15:16:55.044175,-68.51
2026-01-13T15:16:55.543945,-67.37
2026-01-13T15:16:56.041381,-68.58
2026-01-13T15:16:56.540959,-68.06
2026-01-13T15:16:57.040588,-68.29
2026-01-13T15:16:57.540258,-66.88
2026-01-13T15:16:58.040348,-67.66
2026-01-13T15:16:58.539370,-66.92
2026-01-13T15:16:59.038998,-68.58
2026-01-13T15:16:59.538614,-67.27
2026-01-13T15:17:00.038218,-68.37
2026-01-13T15:17:00.538268,-67.11
2026-01-13T15:17:01.037506,-68.55
2026-01-13T15:17:01.537087,-67.74
2026-01-13T15:17:02.038343,-67.52
2026-01-13T15:17:02.536372,-67.35
2026-01-13T15:17:03.036565,-68.17
2026-01-13T15:17:03.535589,-68.20
2026-01-13T15:17:04.035199,-68.04
2026-01-13T15:17:04.534837,-67.56
2026-01-13T15:17:05.034476,-67.75
2026-01-13T15:17:05.534567,-67.38
2026-01-13T15:17:06.033782,-67.55
2026-01-13T15:17:06.533382,-67.70
2026-01-13T15:17:07.033075,-68.45
2026-01-13T15:17:07.530715,-67.49
2026-01-13T15:17:08.030541,-68.27
2026-01-13T15:17:08.529977,-68.45
2026-01-13T15:17:09.029686,-68.33
2026-01-13T15:17:09.529379,-67.90
2026-01-13T15:17:10.028917,-68.41
2026-01-13T15:17:10.528622,-70.08
2026-01-13T15:17:11.028302,-70.24
2026-01-13T15:17:11.527912,-68.88
2026-01-13T15:17:12.027632,-68.97
2026-01-13T15:17:12.527261,-68.07
2026-01-13T15:17:13.026926,-68.82
2026-01-13T15:17:13.526449,-68.46
2026-01-13T15:17:14.026192,-68.01
2026-01-13T15:17:14.525888,-68.65
2026-01-13T15:17:15.025488,-68.94
2026-01-13T15:17:15.525256,-69.06
2026-01-13T15:17:16.024805,-68.53
2026-01-13T15:17:16.524608,-69.50
2026-01-13T15:17:17.025786,-69.63
2026-01-13T15:17:17.523962,-69.32
2026-01-13T15:17:18.023631,-69.05
2026-01-13T15:17:18.523289,-69.16
2026-01-13T15:17:19.022896,-68.54
2026-01-13T15:17:19.520728,-69.12
2026-01-13T15:17:20.020378,-69.00
2026-01-13T15:17:20.519870,-68.68
2026-01-13T15:17:21.019569,-68.26
2026-01-13T15:17:21.519426,-68.86
2026-01-13T15:17:22.018963,-68.95
2026-01-13T15:17:22.518612,-68.53
2026-01-13T15:17:23.018386,-68.81
2026-01-13T15:17:23.517963,-68.31
2026-01-13T15:17:24.017785,-68.97
2026-01-13T15:17:24.517688,-68.76
2026-01-13T15:17:25.017123,-69.65
2026-01-13T15:17:25.516731,-69.33
2026-01-13T15:17:26.016410,-69.09
2026-01-13T15:17:26.516416,-69.04
2026-01-13T15:17:27.017940,-69.26
2026-01-13T15:17:27.515545,-68.85
2026-01-13T15:17:28.015276,-68.33
2026-01-13T15:17:28.514956,-68.59
2026-01-13T15:17:29.015967,-68.23
2026-01-13T15:17:29.514300,-68.22
2026-01-13T15:17:30.014089,-68.17
2026-01-13T15:17:30.513721,-67.46
2026-01-13T15:17:31.011450,-67.46
2026-01-13T15:17:31.511161,-67.71
2026-01-13T15:17:32.010936,-67.90
2026-01-13T15:17:32.510560,-67.82
2026-01-13T15:17:33.010611,-68.48
2026-01-13T15:17:33.510116,-68.52
2026-01-13T15:17:34.009718,-68.29
2026-01-13T15:17:34.509614,-67.75
2026-01-13T15:17:35.009259,-68.13
2026-01-13T15:17:35.508940,-68.34
2026-01-13T15:17:36.008513,-69.28
2026-01-13T15:17:36.508284,-67.59
2026-01-13T15:17:37.008024,-68.05
2026-01-13T15:17:37.507728,-66.27
2026-01-13T15:17:38.007726,-66.22
2026-01-13T15:17:38.507209,-64.87
2026-01-13T15:17:39.006831,-64.92
2026-01-13T15:17:39.506569,-65.80
2026-01-13T15:17:40.006520,-66.77
2026-01-13T15:17:40.506184,-64.92
2026-01-13T15:17:41.005726,-61.57
2026-01-13T15:17:41.505652,-61.52
2026-01-13T15:17:42.005772,-64.48
2026-01-13T15:17:42.503537,-66.47
2026-01-13T15:17:43.002759,-68.22
2026-01-13T15:17:43.502385,-68.53
2026-01-13T15:17:44.002240,-67.99
2026-01-13T15:17:44.502042,-70.60
2026-01-13T15:17:45.001689,-75.09
2026-01-13T15:17:45.501302,-67.81
2026-01-13T15:17:46.001151,-65.32
2026-01-13T15:17:46.500753,-65.49
2026-01-13T15:17:47.000518,-70.84
2026-01-13T15:17:47.501761,-70.81
2026-01-13T15:17:47.999951,-69.20
2026-01-13T15:17:48.499731,-65.95
2026-01-13T15:17:48.999428,-67.40
2026-01-13T15:17:49.499406,-67.17
2026-01-13T15:17:49.998949,-65.56
2026-01-13T15:17:50.498642,-65.73
2026-01-13T15:17:50.998481,-66.41
2026-01-13T15:17:51.498154,-66.32
2026-01-13T15:17:51.997869,-68.16
2026-01-13T15:17:52.497804,-68.09
2026-01-13T15:17:52.997385,-70.47
2026-01-13T15:17:53.497499,-69.31
2026-01-13T15:17:53.995211,-69.81
2026-01-13T15:17:54.494591,-69.72
2026-01-13T15:17:54.994808,-69.71
2026-01-13T15:17:55.494141,-69.40
2026-01-13T15:17:55.993992,-69.77
2026-01-13T15:17:56.493641,-69.31
2026-01-13T15:17:56.993555,-69.74
2026-01-13T15:17:57.493206,-69.14
2026-01-13T15:17:57.992998,-69.12
2026-01-13T15:17:58.495298,-69.30
2026-01-13T15:17:58.992553,-68.44
2026-01-13T15:17:59.492126,-68.56
2026-01-13T15:17:59.991892,-68.60
2026-01-13T15:18:00.491706,-68.28
2026-01-13T15:18:00.991415,-68.09
2026-01-13T15:18:01.491247,-68.46
2026-01-13T15:18:01.990885,-68.18
2026-01-13T15:18:02.490850,-68.74
2026-01-13T15:18:02.990480,-68.01
2026-01-13T15:18:03.490205,-68.32
2026-01-13T15:18:03.989946,-67.62
2026-01-13T15:18:04.489763,-68.56
2026-01-13T15:18:04.989527,-68.10
2026-01-13T15:18:05.487355,-68.54
2026-01-13T15:18:05.987042,-68.49
2026-01-13T15:18:06.486765,-68.89
2026-01-13T15:18:06.986612,-68.20
2026-01-13T15:18:07.486313,-68.07
2026-01-13T15:18:07.986193,-68.71
2026-01-13T15:18:08.485853,-67.93
2026-01-13T15:18:08.985686,-66.99
2026-01-13T15:18:09.486195,-63.83
2026-01-13T15:18:09.985118,-64.61
2026-01-13T15:18:10.484960,-65.96
2026-01-13T15:18:10.985824,-67.73
2026-01-13T15:18:11.484488,-66.19
2026-01-13T15:18:11.984243,-66.09
2026-01-13T15:18:12.483970,-65.69
2026-01-13T15:18:12.983745,-65.64
2026-01-13T15:18:13.483552,-64.44
2026-01-13T15:18:13.983354,-64.70
2026-01-13T15:18:14.483231,-64.80
2026-01-13T15:18:14.982821,-64.97
2026-01-13T15:18:15.482900,-64.63
2026-01-13T15:18:15.982454,-65.39
2026-01-13T15:18:16.482405,-65.53
2026-01-13T15:18:16.980136,-64.83
2026-01-13T15:18:17.479731,-65.41
2026-01-13T15:18:17.979634,-65.78
2026-01-13T15:18:18.479296,-64.57
2026-01-13T15:18:18.979104,-64.49
2026-01-13T15:18:19.479028,-64.67
2026-01-13T15:18:19.978605,-64.34
2026-01-13T15:18:20.478409,-64.42
2026-01-13T15:18:20.978229,-64.35
2026-01-13T15:18:21.477964,-64.91
2026-01-13T15:18:21.977977,-64.78
2026-01-13T15:18:22.477555,-65.31
2026-01-13T15:18:22.977456,-63.83
2026-01-13T15:18:23.477094,-63.89
2026-01-13T15:18:23.976841,-65.15
2026-01-13T15:18:24.476750,-64.45
2026-01-13T15:18:24.976875,-64.57
2026-01-13T15:18:25.476253,-62.94
2026-01-13T15:18:25.975953,-63.46
2026-01-13T15:18:26.475789,-63.03
2026-01-13T15:18:26.976449,-63.38
2026-01-13T15:18:27.475523,-62.95
2026-01-13T15:18:27.975191,-63.27
2026-01-13T15:18:28.475269,-63.86
2026-01-13T15:18:28.972774,-65.73
2026-01-13T15:18:29.472624,-64.02
2026-01-13T15:18:29.972306,-64.13
2026-01-13T15:18:30.472100,-64.39
2026-01-13T15:18:30.972096,-63.81
2026-01-13T15:18:31.471671,-63.39
2026-01-13T15:18:31.971554,-63.25
2026-01-13T15:18:32.471303,-63.99
2026-01-13T15:18:32.971197,-64.53
2026-01-13T15:18:33.470851,-66.16
2026-01-13T15:18:33.972018,-66.51
2026-01-13T15:18:34.470446,-66.62
2026-01-13T15:18:34.970173,-64.87
2026-01-13T15:18:35.469978,-65.70
2026-01-13T15:18:35.969987,-64.14
2026-01-13T15:18:36.469544,-65.44
2026-01-13T15:18:36.969496,-68.50
2026-01-13T15:18:37.469216,-63.41
2026-01-13T15:18:37.969175,-62.73
2026-01-13T15:18:38.468747,-62.69
2026-01-13T15:18:38.969537,-62.80
2026-01-13T15:18:39.468327,-61.90
2026-01-13T15:18:39.968162,-62.75
2026-01-13T15:18:40.466087,-62.26
2026-01-13T15:18:40.965900,-63.49
2026-01-13T15:18:41.465576,-62.90
2026-01-13T15:18:41.965406,-63.57
2026-01-13T15:18:42.465172,-62.72
2026-01-13T15:18:42.965807,-64.01
2026-01-13T15:18:43.464721,-63.27
2026-01-13T15:18:43.964628,-63.80
2026-01-13T15:18:44.464333,-63.33
2026-01-13T15:18:44.964244,-63.12
2026-01-13T15:18:45.463989,-63.10
2026-01-13T15:18:45.963688,-63.57
2026-01-13T15:18:46.463508,-63.76
2026-01-13T15:18:46.963356,-64.17
2026-01-13T15:18:47.463085,-65.12
2026-01-13T15:18:47.963150,-67.37
2026-01-13T15:18:48.462843,-67.54
2026-01-13T15:18:48.962598,-67.75
2026-01-13T15:18:49.462331,-70.32
2026-01-13T15:18:49.962135,-70.49
2026-01-13T15:18:50.461958,-68.91
2026-01-13T15:18:50.961786,-67.85
2026-01-13T15:18:51.461930,-65.64
2026-01-13T15:18:51.959321,-66.55
2026-01-13T15:18:52.459184,-71.98
2026-01-13T15:18:52.959050,-70.71
2026-01-13T15:18:53.458811,-72.85
2026-01-13T15:18:53.958701,-73.62
2026-01-13T15:18:54.458478,-71.58
2026-01-13T15:18:54.958349,-71.48
2026-01-13T15:18:55.458028,-70.52
2026-01-13T15:18:55.957870,-70.56
2026-01-13T15:18:56.458363,-70.62
2026-01-13T15:18:56.957449,-70.09
2026-01-13T15:18:57.457254,-66.45
2026-01-13T15:18:57.957124,-66.53
2026-01-13T15:18:58.456830,-68.01
2026-01-13T15:18:58.956746,-71.66
2026-01-13T15:18:59.456454,-70.48
2026-01-13T15:18:59.956445,-70.89
2026-01-13T15:19:00.456155,-71.76
2026-01-13T15:19:00.955862,-71.28
2026-01-13T15:19:01.456137,-70.99
2026-01-13T15:19:01.955493,-71.52
2026-01-13T15:19:02.455564,-70.12
2026-01-13T15:19:02.955260,-71.46
2026-01-13T15:19:03.452984,-69.62
2026-01-13T15:19:03.953296,-71.04
2026-01-13T15:19:04.452611,-68.38
2026-01-13T15:19:04.952377,-71.70
2026-01-13T15:19:05.452314,-68.60
2026-01-13T15:19:05.952518,-68.28
2026-01-13T15:19:06.452104,-67.73
2026-01-13T15:19:06.951649,-68.50
2026-01-13T15:19:07.451482,-68.45
